Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Luciérnagas palangana,Todo muy bonito tranquilo aquí no va muchisisima gente pero  esta muy bonitoTe dan talleres  a elegir todo esta muy organizadoAfortunadament no llovió pero si hacía mucho frio,"Tlaxcala, México",6 de agosto de 2019,ago de 2019
,Lo más bello del mundo,Estar en un bosque en la noche viendo miles de luciérnagas es una experiencia para todos los sentidos inolvidable. ,"Ciudad de México, México",4 de agosto de 2019,ago de 2019
,Bosque Mágico Santuario de las Luciérnagas Nanacamilpa,La peor experiencia en reservación y organización. No recomiendo en lo absoluto su servicio ni tampoco sus instalaciones. Reservé con suficiente tiempo de anticipación y al llegar me cambiaron el hospedaje a una casa improvisada sin estacionamiento y con un salón de eventos que tendría fiesta ese mismo día.Tuve que pedir reembolso y perder demasiado tiempo de mi viaje.Existen mejores opciones a mejor costo y con verdaderos profesionales.,,2 de agosto de 2019,jul de 2019
,Tour con ViajaBonito 100% recomendado,"Acabamos de ir el pasado fin de semana y contratamos el tour con ViajaBonito. Fue una experiencia inolvidable, nos llevaron a Laguna Azul, uno de los puntos de avistamiento autorizados, con guías expertos de la localidad. Los recomiendo muchísimo, su tour incluye además la visita a Tlaxco y a Huamantla, con guías certificados, entusiastas y bien dispuestos a compartir todos sus conocimientos. Recomiendo muchísimo esta operadora, como han mencionado en otras opiniones, hay unas excursiones pésimas que tienen guías improvisados y que te llevan a puntos de observación clandestinos en los que se daña la naturaleza. Nada que ver con estos emprendedores, muy profesionales y con muchos años de experiencia. Reserva con tiempo porque los lugares se agotan muy rápido, ya que solo puede presenciarse algunas semanas cada año.",,29 de julio de 2019,jul de 2019
,Fíjate bien con quién contratas,"El lugar es hermoso y la experienciaiy padre, pero debes ser muy cuidado con quién contratas el avistamiento. En mi caso contraté con aires del bosque y pésimo servicio no empiezan a tiempo caminas mucho el recorrido inecesariamente y súper caro, me costó 450 cuando con otros por el mismo servicio está en $150","Monterrey, México",28 de julio de 2019,jul de 2019
,Cuidado en seleccionar lugar a visitar,"Han desarrollado seudo Santuarios de las Luciérnagas ó derivaciones del original que además de estar muy mal organizados están improvisados y con malos servicios, como el baño que en realidad son letrinas sin luz, pestilentes y muy sucias. Adicional a esto el es muy poco el avistamiento de las Luciérnagas. Mi recomendación es para que escojan los lugares que si pertenecen al Santuario y que les ofrezcan un buen servicio.",,28 de julio de 2019,jul de 2019
,Naturaleza,"Experiencia con la naturaleza, convives en el ecosistema de las luciérnagas, si tienes suerte te tocara verlas de manera múltiple en el llamado apareamiento de las luciérnagas, conviene contratar los servicios de los guías con anticipación y/o una empresa bien establecida","Toluca, México",22 de julio de 2019,jul de 2019
,Tour Aires del Bosque,"El ejido que tiene asignado este tour está muy bien cuidado y la guía, nos tocó Jocelyn, se esfuerza mucho en proporcionar toda la información acerca del bosque, su flora y fauna y puntualmente de las luciérnagas para que disfrutes al máximo del momento.Es un espectáculo de la naturaleza que no te puedes perder. ¡Recuerda llevar impermeable!Por favor haz caso y no utilices tu celular para tomar fotos durante el momento cumbre de las luciérnagas, vive el momento y guárdalo en tu memoria, no en la del celular. Además es una falta de respeto para el resto de visitantes.Contratamos el tour paquete ilumines, que incluye al final el Valle Iluminado, si en tu grupo no llevas niños puedes ahorrarte estos 100 pesos.","Ciudad de México, México",20 de julio de 2019,jul de 2019
,Terrible servicio de glamping,"Alguien debe explicarle a la empresa el concepto de glamping pues lo que ofrecen dista mucho de serlo. Sucio, sin baño privado y el común un asco sin agua donde van 800 personas que acuden al recorrido. No pudimos prender la fogata pues decían la regla era hasta las 11 pm encenderlas, con niños pequeños a esa hora estaban ya dormidos y llovía.A la mañana siguiente nadie responsable para llevar leña seca, terrible, no volvería.",,16 de julio de 2019,jul de 2019
,No hay seguridad para los campistas Canto del Bosque,"Me encuentro muy decepcionada ya que tuvimos una situación muy desagradable en el lugar, se les permitió el acceso a un grupo de personas que para nada iban en plan familiar y de respeto a la naturaleza, estas personas se emborracharon y estuvieron escuchando música durante toda la noche hasta las 6 de la mañana, cuando mi esposo manifestó que por respeto bajaran la música al escuchar que eramos extranjeros nos comenzaron a insultar y así se mantuvieron durante la noche lo cual causo una grave preocupación por nuestra integridad, debido a que era de noche y estábamos con niños decidimos esperar dentro de nuestra tienda hasta que amaneciera para podernos ir .  Por parte de la empresa nunca hubo nadie que nos pudiera ayudar ni el domingo en la mañana.  Es lamentable que un lugar tan bonito se permitan el acceso a personas así, no hay nadie que cuide la integridad de los campistas y la empresa al parecer tampoco le importa la seguridad",,15 de julio de 2019,jul de 2019
,Un lugar lleno de magia!!!,"Si buscas un lugar donde se conjunte la naturaleza, la aventura, la magia y el convivir una experiencia única con tus amigos o en pareja (si también los forever alone pueden ir) es sin duda alguna el Santuario de las Luciérnagas.Este lugar es muy muy místico y es algo donde solo en dos lugares del mundo Que tienen un santuario donde se puede vivir este tipo de experiencias (Gracias México mi país tan hermoso por contar con uno de estos dos santuarios). Es sin duda un lugar donde puedes acudir en familia (incluidos los abuelitos siempre y cuando tengan la suficiente capacidad para hacer algo de senderismo) o hacerlo en pareja o con amigos. Para acudir a este lugar debes de llegar a Nanacamilpa Tlaxcala, que es uno de los pueblos que se encuentran en las faldas del Monte Tlaloc, lugar donde se encuentra ubicado el santuario. Hay muchas opciones de tours o empresas  dentro de la demarcación que ofrecen el servicio de acudir al santuario, el cual haciendo un sondeo rápido, estos oscilan entre los $150 a $300 pesos para accesar al santuario y tener una visita guiada.Es importante recalcar que en este lugar (y hasta donde tengo entendido) solo se puede accesar con guía por ser un área protegida, por lo que no es sencillo ir por tu cuenta. El horario perfecto para poder acudir a este fenómeno de la naturaleza es a las 6 de la tarde, ya qué hay mucha gente que acude al lugar para comenzar a prepararse para el avispamiento, para que alrededor de las 8:30 de la noche comiences a observar este espectáculo.El tiempo promedio del recorrido es de una hora a hora y media (dependiendo de las condiciones del clima). Muchos se preguntarán el porqué de este tiempo o si se puede acudir en otro horario y la respuesta es que solo durante este periodo que es cuando las luciérnagas aparecen para hacer su apareamiento y pasado este tiempo, estás regresan a resguardarse.Es importante aclarar que todo el recorrido lo haces a obscuras y en total silencio, no está permitido el uso de ningún celular, lámpara u objeto que emita luz por protección del medio ambiente, solo se puede acceder con equipo profesional de fotografía sin flash ni otro tipo de aditamentos que emita luz.Yo en esta ocasión contraté vía internet los servicios de Canto del Bosque, el cual tiene una gama amplia de opciones de acuerdo a tus necesidades para poder acudir a este fenómeno (en otro artículo hablaré más de este servicio).Dentro de las recomendaciones que puedo yo decirles son:1. Opciones de comida: si vienen de la Ciudad de México, la mejor opción es ir al mercado de comida del centro de Texcoco a comer, en donde encontrarán muchas opciones (carnitas, quesadillas, barbacoa, birria, pozole, etc etc etc) y sobre todo a precios demasiado accesibles.Si llegaste de otro estado, puedes comer en Nanacamilpa donde hay opciones que van desde los tacos, platillos típicos de la región entre otros, aunque si la variedad aquí se ve un poco mermada en comparación a otros lugares.2. Opciones de vestimenta: dentro de esto, lo principal para mi es el calzado, comienzo por este ya que debes de recordar que acudes a un bosque en temporada de lluvia, por lo que contar con un buen calzado te ayudará bastante a disfrutar el trayecto. Muchas personas optan por llevarse botas, pero la vdd si cuentas con unos muy buenos tenis que tengan un buen agarre y que sean cómodos, es la mejor opción (en mi opinión no tiene caso que compres unas botas especiales para un recorrido con poca duración). También es importante llevar una buena chamarra (si es repelente al agua mejor) o bien algún impermeable que sea cómodo te puede ayudar a hacer el recorrido. Si no llevas, no te preocupes, durante todo tu paso en el pueblo, verás muchas personas que te venderán impermeables que van desde los $50 a los $100 pesos (recuerda no compres algo tan caro para un recorrido tan corto como el que vas a hacer). Dentro de las opciones que vi donde el costo beneficio es muy bueno, hay una señora que está cerca de llegar a Laguna Azul (hablaré más adelante de este lugar) que vende unas sudaderas repelentes al agua que van de los $250 a $400 pesos y es una buena opción ya que es más sencillo que uses en tu vestimenta diaria una sudadera-chamarra que un impermeable.Yo recomiendo el uso de jeans para que sea más cómodo el paseo.3. Que puedes visitar durante el día? Durante el día puedes recorrer el pueblo de  Calpulalpan, que al igual que Texcoco, puedes comer y recorrer el centro del pueblo. Otra opción es Laguna Azul que se encuentra a 10 minutos de Nanacamilpa y el santuario de las Luciérnagas, en donde podrás perder el tiempo y ponerte a jugar o a dormir en el pasto o remar. Ojo no hay mucho que hacer en la Laguna pero solo tómalo como un lugar para perder el tiempo.Si necesitas algún dato o alguna opción en la que te pueda ayudar, no dudes en escribirme y con gusto te ayudaré a darte más información para que te la pases genial en este lugar.","Ciudad de México, México",14 de julio de 2019,jul de 2019
,Ve preparado,"El santuario de Puebla es fabuloso solo que no te advierten que debes llevar paraguas, impermeable sobre algo abrigador, botas de hule o zapatos para caminar en lodo y haber comido antes de la visita.La visita se realiza de noche. Tienes que ir tanteando el terreno porque no hay suficiente visibilidad. Hace frio. Normalmente llueve. Es largo el trayecto y el recorrido. Aproximadamente 4 horas desde que te recoge la camioneta del tour. Ve preparado para que tu experiencia sea fabulosa.","Ciudad de México, México",13 de julio de 2019,jul de 2019
,Visita,"Recomendación: ir entre semana, menos gente, muy buen recorrido. Consulta los guías certificados. Abrígate bien y lleva calzado apropiado para caminar en tierra y posible lodo.",,12 de julio de 2019,jul de 2019
,Una mágica experiencia,"Desde hace mucho tenia ganas de ir a este lugar y ha sido una de las experiencias más bonitas que he podido vivir con la naturaleza. Llevar el impermeable es fundamental porque en nuestro caso (fui en tour) llovió desde que abordamos las camionetas hasta un poco antes de iniciar el recorrido por el bosque.Tan solo llegar al sitio de entrada al bosque (donde hay un comedor para todos los gustos) ya se puede sentir la magia de la naturaleza. Ya en el bosque empezó el espectáculo, nos tocó ver muchas luciérnagas y tuve la buena fortuna de que una se posara en mi mano. Se siente la magia y la buena energía de un lugar que le pertenece a la naturaleza y a estos bonitos animales, por lo que el respeto a ellos es fundamental. Aunque el recorrido no fue muy largo, ver luces destellando por donde mires hace que te maravilles de la belleza de lugar. Las recomendaciones son llevar zapatos de buen agarre para evitar caídas, suéter para el frio y la buena energía para disfrutar la experiencia.","Ciudad de México, México",7 de julio de 2019,jul de 2019
