Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Hay que ir bien abrigados!,"Siempre es grato salir del ambiente de la ciudad y que mejor que con espectáculo así. En mi caso no  tuve la fortuna de ver tantas luciérnagas como esperaba. Me comentaron los guías de Canto del bosque que es porque la temporada de lluvias se adelantó y por lo tanto también el.avistamiento de luciérnagas. Si bien el.recorrido por si mismo vale la pena cada día que pasa habrá menos luciérnagas que observar.El recorrido dura alrededor de hora y media y es posible acampar en el bosque (250 pesos) entrada, derecho para acampar y guía en Canto del bosque. Hace muchísimo frío en la noche por lo que hay que llevar lo necesario para pasar la noche a gusto. La zona es segura us que se cierra el acceso en la noche y hay vigilancia continúa.","Ciudad de México, México",27 de julio de 2015,jul de 2015
,Santuario de las Luciernagas,"Lo bueno, nuestra hermosa naturaleza hace todo, el espectáculo de las luciérnagas es muy bello, te deja un agradable sabor de boca.Lo malo, la explotación incontrolada de los santuarios y la falta de conciencia de muchas personas. Según nos platico el guía este es el segundo año ( julio 2015 ) que se realiza en Nanacamilpa Tlaxcala el avistamiento de luciérnagas y ya se han creado varios Santuarios, los cuales no se dan abasto por el numero de personas que visitan el lugar, los guías son personas que conocen perfectamente el bosque, pero que no tienen don de mando ni preparación alguna sobre el tema y lo mas preocupante muchas personas, no todas, no acatan ningún reglamento (toman fotos sin flash, pero encienden celulares y cámaras para ver como les quedo la foto, tratan de agarrar a las luciérnagas y lo mas triste sobornan al guía con darle una buena propina para que ya se regrese porque ya se cansaron..... NO recomendable para niños menores  de 8 años, para personas con dificultades para caminar, principalmente porque la visita se hace de noche sobre un terreno totalmente inestable y para personas sin condición física.   Lo mas penoso el mismo tour oscila entre $200 y $650","Mexico City, Distrito Federal, Mexico",27 de julio de 2015,jul de 2015
,increíble espectáculo natural!,"Fuimos a Piedra Cantera. Te recomiendo que vayas a principios de julio y tratar de visitar cuando no hay luna, cuando la luz se impedirá el espectáculo.Paseos en el bosque rodeado de miles de luces cometas es algo que no puedo imagen hasta que hayan vivido.Intenta reservar una habitación/cabaña en el santuario. Puedes salir antes de las 10:00 y le dan un montón de tráfico de lo contrario.",,27 de julio de 2015,jul de 2015
,"Simplemente maravilloso, mágico!","¿Alguna vez se preguntó cómo sería si eran profundas dentro de un bosque y de repente están rodeado de hadas? Pues bien, eso es exactamente lo que debe ser. ¿Qué una experiencia increíble fue para nosotros y para los amigos con quienes compartimos estos momentos. Muy recomendable si eres un amante de la naturaleza.","Cancún, México",26 de julio de 2015,jul de 2015
,Excelente lugar si te gusta la naturaleza,Es un bosque muy grande que te permite disfrutar de la naturaleza aunque no se ven tantas luciérnagas como unos esperaría si se ven y es muy emocionante el verlas de cerca. El clima fue muy benévolo ya que no llovió y tampoco se sintió mucho frío. Es recomendableNo llegar muy temprano ya que la espera se vuelve cansada y lo mejor es traer camines o contratar el traslado. ,"Ciudad de México, México",26 de julio de 2015,jul de 2015
,Buena experiencia natural mala operación ,"Gran espectáculo natural,no llevar niños menores de 10 años ni personas de 3a edad con problemas físicos.El recorrido es en la obscuridad.La operación del grupo de Santa Clara es deficiente,urge capacitación y profesionalización.rebasan su capacidad instalada.Nuestra visita fue en sábado y éramos por los  menos 1500 personas.La salida se satura tardamos 2 horas en llegar a la varretera","Ciudad de México, México",26 de julio de 2015,jul de 2015
,Experiencia espectacular. Amo México ,"Aunque las fotos no son iguales a la realidad para mi y mi familia fue una experiencia sin igual, en donde me siento muy orgullosa de que en México tengamos estos recursos naturales y que debemos luchar por conservarlos y asegurarnos como mexicanos que sean respetados. Lo recomiendo siempre y cuando seamos respetuosos de su habitad, no recomendable para niños pequeños o adultos con dificultades para caminar.","Ciudad de México, México",25 de julio de 2015,jul de 2015
,Santuario Saturado,"En Villas del Bosque de Santa Clara fuimos a acampar con la familia y amigos.Es un lugar boscoso, barato ($130 por persona + $30 del recorrido nocturno) y que cuenta con servicios (baños, regaderas y esta cercado).En esta ocasión llovió muy fuerte y por la zona a la que nos mandaron a armar campamento, muchas de las casas se mojaron tanto, que tuvimos algunos que dormir en el auto, ya que nuestras cosas estaban empapadas.La organización del lugar para acomodar casas de campaña y autos en esta ocasión fue muy mala.Llegamos muy temprano para agarrar buen lugar y dejamos los autos junto a las casas, pero no tardaron en decirnos que debíamos retirarlos, ya que ése era el paso.Después de colocar 5 casas de campaña en circulo y para cuando llegamos de una caminata la Peña del Tigre (gratuita y son como 2hrs), había tal cantidad de casas de campaña y vehículos regados por todos lados que era muy difícil caminar entre las casas, inclusive el área donde nos pidieron quitar los autos estaba llena de motos y otros autos (inclusive recuerdo que toda la noche a una Mazda 9 color blanco se le disparaba la alarma una y otra vez, molestando a todos).Para mi sorpresa, tuvimos que pedirle a 2 familias que se retiraran del espacio que habíamos dejado en medio de las casas (donde había una banca y troncos para sentarse , lonas puestas, asador, hieleras y sillas) porque ya habían instalado sus casas de campaña, argumentando que pensaron que no iban a estorbar (no tengo foto de esto, pero se me hizo abusivo y ridículo).Creo que la cantidad de personas superó la capacidad de organización del lugar, porque el agua de los baños se acabó muy rápido, no subieron más agua y por supuesto no los limpiaron.Después de una noche muy lluviosa, y más de 50 casas de campaña en el lugar imaginen como quedó.Entiendo que muchas personas vamos a acampar, pero si hubiera una mejor logística, todos disfrutaríamos mucho mejor del lugar.Hace 2 años visitamos el lugar en Agosto y la experiencia fue totalmente distinta, muy favorable y por eso decidimos repetirla en este año.Eso si, las luciérnagas se ven muy lindas (recorrido de 20:00 a 22:00hrs aprox).","Ciudad de México, México",23 de julio de 2015,jul de 2015
,Hermoso pero... ,"Definitivamente las imágenes de la publicidad son exageradas. Debes ir con impermeable y muy abrigado, además llevar una muda completa de ropa porque acabarás mojado. Llevar calzado apropiado, los senderos son estrechos y como llueve muy resbalosos. No lo recomiendo para niños pequeños. Es muy importante seguir las instrucciones del guía por tu propia seguridad. Una vez que te internas en los senderos se comienza a ver estas hermosisimas luces brillantes, el guía no explicó que esta especie solo existe ahí y en Nueva Zelanda. La experiencia es verdaderamente preciosa!!!Lo triste es que las personas no respetan el reglamento y toman fotos. Lo de acampar no lo recomiendo, está muy aislado y oscuro, hay una pequeña cafetería y unos baños que apenas tienen luz, lo mejor es hospedarse en el pueblo.Se nota que aún no están muy organizados, les falta capacitación a los guías, aplicar los reglamentos porque si sigue como ahora creo que van a acabar con esta belleza natural:-(    ","Huichapan, México",22 de julio de 2015,jul de 2015
,Hermosa experiencia!,"Nos enteramos del lugar por un anuncio en internet. El anuncio promocionaba un paquete al santuario con visita a una hacienda pulquera y una merienda por $499 pesos, teníamos la intensión de contratarlo, sin embargo no hubo cupo por lo que decidimos ir por nuestra cuenta y la verdad nos salió bastante económico. De Puebla a Nanacamilpa nos hicimos cerca de hora y media por arco norte y al llegar nos sorprendió encontrar un pueblito muy bonito, limpio, pintado y con buenas vialidades, la gente es muy amable y es conocido por su pulque. En un principio pensamos que sólo había un santuario y que ahí habrían diversos guías, sin embargo nos topamos con que hay varios ranchos y ejidos y cada uno oferta una visita guiada por sus tierras para poder apreciar las luciernagas. Yo fuí a uno de nombre ortega y lo recomiendo. Pagamos $50 pesos por persona y eso incluyó estacionamiento, entrada y la visita guiada, aunque lo correcto es dar propina al guía que la verdad hacen un buen trabajo. Recomiendo ampliamente llevar o comprar un impermeable de los que venden los niños al pié del camino, sólo cuestan $20 pesos y no se van a arrepentir porque terminas empapado. Hace frío así que hay que ir bien abrigados y ojo dicen que debes llevar calzado adecuado y ello no significa tenis sino botas ;). No recomiendo llevar niños pequeños y por respeto a los demás no lleven linternas, nadie quiere ver luciernagas apagadas.",,22 de julio de 2015,jul de 2015
,Lo bueno y lo malo,"Puedo dividir mi opinión en dos partes:La pate de las luciérnagas un verdadero espectáculo, muy recomendable.  No esperen ver la cantidad de luciérnagas que hay en la foto de presentación pero las que se ven brindan una vista maravillosa, el caminar por el bosque oscuro es un plus, la guía muy amable.Por otro lado está la parte del alojamiento, nosotros decidimos acampar, pero tuvimos la muy mala suerte de que a las dos horas de haber instalado nuestra tienda, llego una familia como de 7 coches que aún habiendo mucho espacio vacio para acomodarse se instalaron justo a un lado nuestro.Esta familia iba a todo menos a disfrutar de la naturaleza, desde que llegaron tuvieron la música a todo volumen, prendieron fogata y bebieron alcohol, así hasta las cinco de la mañana, lo que hizo muy desagradable para mi familia nuestra noche.A la mañana siguiente los comentarios que alcanzamos a escuchar eran de yo atrapé 3 luciérnagas, yo 2...y así.Definitivamente parte de la responsabilidad del lugar (piedra canteada) debería de ser hacer cumplir su reglamento, el cual prohíbe todo esto.  Nuestra intención era quedarnos por dos días, evidentemente decidimos desinstalar y regresarnos.Si van en plan de relajo, les sugiero buscar otro lugar, tal cual lo dice el nombre a este lugar habrá de considerarlo como el santuario de las luciérnagas.Ya bastante hacemos con llegar a su hábitat, como para no respetarlo.",,21 de julio de 2015,jul de 2015
,Es un hermoso fenómeno natural!!!!,"Realmente el pueblo cercano de Nanacamilpa no ofrece mucho atractivo, y el recorrido  por el bosque resulta muy agradable, al llegar al lugar existen cabañas (muy recomendable) y casas de campaña (morirás de frío) para pasar la noche. como a las 6 nos internamos en el lugar, completamente a obscuras y ha esperar, cuando bajan las miles de luces se ve hermoso y luego se aparean y se apagan!!!!","Apizaco, México",20 de julio de 2015,jul de 2015
,"Piedra Canteada, nada ecológico!!","En si, el espectáculo de las luciernagas es bonito aunque engañoso ya que no corresponde a las fotos que se encuentran en la red.Nos quedamos a acampar en el ""Eco-hotel Piedra Canteada"" que de ecológico no tiene nada, tienen un reglamento el cual no hacen cumplir, no hay organización ni vigilancia para hacer cumplir el reglamento que ellos mismos indican, muchisima gente, no se limita el acceso, las personas no respetan el no encender sus linternas, el no hacer ruido, el recorrido que venden de 50 pesos por persona para ver a las luciérnagas no tiene razón de ser, se afecta más el ecosistema haciendo estos recorridos y no son necesarios ya que las luciérnagas se ven desde cualquier parte y si estuvieran mas cuidados estos puntos no serían necesarios los recorridos para verlas.Debido a que no hay organización no indican un área especial para acampar, de igual forma los campamentos lastiman el ecosistema y afectan el avistamiento.Los senderos no están bien trasados por lo que también se lastima el ecosistema y no se disfruta bien el recorrido.En resumen yo recomiendo asistir entre semana para evitar tanta gente y disfrutar realmente del espectaculo y finalmente hacer conciencia e ir sin niños, no encender luces ni fogatas y no hacer ruido para que ese espectaculo pueda durar muchas años más porque si siguen así año con año va a llegar el momento en que sea muy difícil verlas.","Ciudad de México, México",20 de julio de 2015,jul de 2015
