Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Visita turistica,"Es sin duda muy bonito llegar a la ciudad de Puebla.Viajamos desde Ciudad de mexico hasta Puebla en un servicio privado de turismo, 2 hs de viaje hermoso paisaje, durante el recorrido hasta llegar a la ciudad.El centro muy bonito con sus calles peatonales, con los puestos de ventas de su artesanía.La catedral es un destino obligatorio, su altar y lo magnífico de sus tallados y pilares, todo en pintura de oro.Hay q tomar un tribus, y recorres por una 2 horas la ciudad, con sus callecitas y  su encanto.Muy bonito valió la pena visitar.",,17 de abril de 2018,mar de 2018
,"Bella, debería ser más visitada","Con tantas iglesias en Puebla, esta debería ser más visitada, muchos van a Cholula por las iglesias, esta es digna de ver y conocer, siempre hay que ir con un poquito de investigación antes para disfrutar un poco mas","Toluca, México",14 de abril de 2018,abr de 2018
,simplemente impresionante !!!,"aunque no soy ni ingeniero civil y tampoco arquitecto, si soy constructor de obra civil por gusto propio y aficion, y tal vez cuando visites esta catedral, te haras la misma pregunta que yo me hice, ¿como construyeron esto ?, es una obra inmensa en sus dimensiones y su estilo arquitectonico tiene detalles increiblemente bellos. sin exagerar no le pide nada a la basilica de san pedro en el vaticano. si van a puebla pueden dejar de visitar todo, menos esta maravilla. no se la pierdan es increible.",,12 de abril de 2018,mar de 2018
,una super Igesia,te quedas sorprendido de tanta belleza dentro de la iglesia y la verdad aquí en Puebla todas las iglesias están de lujo,"Monterrey, México",3 de abril de 2018,mar de 2018
,Hermoso y pintoresco lugar! ,"Les recomiendo conocer este hermoso lugar, así como tomar guías en la parte de afuera del mismo lugar para conocer su fascinante historia, así como toda su simbologia. ","Zapopan, México",31 de marzo de 2018,mar de 2018
,Impresionante,"La catedral te impresiona desde el primer momento que la vez, al entrar se respira un ambiente de paz, los murales tienen unos colores como si los acabaran de pintar, por fuera las dos torres y el campanario son impresionantes, por la noche le ponen un juego de luces que la hace verse muy hermosa.","Monterrey, México",29 de marzo de 2018,feb de 2018
,Maravilloso órgano monumental,"Es un lugar espléndido y que debes visitar si vas a Puebla, no deja de sorprender lo majestuoso que es, pues todo en ella es magnífico... en particular nos llamó la atención el órgano que está al centro! ","Monterrey, México",29 de marzo de 2018,mar de 2018
,Visita obligada,"Una parada obligada cuando se va a la Ciudad de Puebla, sean católicos o no, no dejen de visitarla y conocer el impresionante órgano y belleza del sitio. El órgano actualmente solo lo tocan en ocasiones especiales","Zapopan, México",26 de marzo de 2018,sept de 2017
,Muy linda,Esta catedral sin duda es impresionante Empezando por las medidas el tamaño es impresionante los murales las pinturas las esculturas los órganos musicales con los que cuenta son simplemente impactantes,"Monterrey, México",25 de marzo de 2018,mar de 2018
,Majestuosa catedral.,"Aunque hay andamios para reparar la cúpula central, el resto de la iglesia está impecable. El altar central es bellísimo y el organo imponente.","Ciudad de México, México",21 de marzo de 2018,mar de 2018
,Visita a la Catedral de Puebla,"Es enorme, la gente mantiene mucho respeto al recinto, está muy limpia aunque muchas áreas se encuentran en mantenimiento debido a los temblores recientes. En mi visita no encontré agua bendita, pero quedé maravillado con la arquitectura, ornamentación y los varios altares que alberga. Cuenta con un órgano que no tuve tiempo de investigar su historia, pero es gigantesco.",,20 de marzo de 2018,feb de 2018
,A veces no valoramos lo que tenemos en el país,"Ya mucho se ha dicho sobre la catedral, pero algo que me dejó reflexionando es que tenemos muchas cosas maravillosas en nuestro país y que a veces no valoramos; esta catedral no le pide nada a la mayoría de iglesias europeas que he tenido la fortuna de conocer, aquí en el país ni siquiera cobran por entrar (cuándo allá en la mayoría si cobran). De verdad vale la pena tomarse un tiempo para disfrutar este tipo de edificaciones con su historia y sus leyendas,  cuando ves la cantidad de extranjeros maravillados por nuestro país te sientes orgulloso de tenerlo tu a la vuelta de la esquina y poder disfrutarlo de forma más sencilla.","Pachuca, México",20 de marzo de 2018,mar de 2018
,Reflejo del arte cristiano,Es una catedral de las más representativas en todo Mexico de la religión católica   Está en reparación ,"Guadalajara, México",17 de marzo de 2018,mar de 2018
,Impactante por dentro !,"La CATEDRAL de Puebla es más impactante por dentro que por fuera.El altar principal es maravilloso, las figuras que la adornan son impresionantes.","Montevideo, Uruguay",12 de marzo de 2018,nov de 2017
,La catedral monumental de Puebla,"La catedral se construyó gracias al enorme impulso del obispo Juan de Palafox y  Mendoza. Existe el mito de que la campana Matia, la mayor, fue subida por los ángeles. El interior contiene innumerables obras de arte,","Puebla, México",12 de marzo de 2018,mar de 2018
,Un paseo dominical en puebla  es sorprendente animarse a caminar por el centro histórico de esta ciudad,Visitar la catedral y las calles aledañas esSimplemente sorprendente ya que puedes trasladarte a otra época y pensar cómo se desarrollaba la vida en esta bella ciudad. Te recomiendo caminar en todo el centro histórico seguro podrás encontrarte escenas dignas de una buena foto.,"San Cristóbal de las Casas, México",8 de marzo de 2018,mar de 2018
,IMPRESIONANTE,"La catedral realmente es impresionante, muy bonita, es una parada obligada en el centro de puebla, vale mucho entrar a ver.","Ciudad de México, México",5 de marzo de 2018,mar de 2018
,HERMOSA CATEDRAL,"Una catedral maravillosa llena de historia y misterios, muy bien conservada a pesar de su antigüedad. El arte desplegado en su interior y su hermosa arquitectura, la hacen única. En todo Puebla se pueden apreciar un sin número de iglesias maravillosa y bellísimas. Un paseo imperdible.-",Argentina,5 de marzo de 2018,nov de 2017
,Increible,La catedral de puebla es enigmática. Icono de la ciudad. Muy limpia y muy bien conservada. Si vas con niños está padrisimo irla a ver por la tarde noche y quedarse al show de luces del lugar.... de luz y sonido! A los niños les fascinará!!!,"Ciudad de México, México",2 de marzo de 2018,mar de 2018
,La catedral más grande de Mexico,La más bella catedral de todo el pais definitivsmente vale la pena visitarla con guía para enterarse de todos los secretos e historia que guarda,"Puebla, México",27 de febrero de 2018,feb de 2018
,Una verdadera reliquia,"Quede maravillada con todos los detalles, las pinturas, los grabados en las puertas, las cupulas, la dimension del organo asi como cada una de las capillas, magnifica experiencia","Tlaxcala, México",22 de febrero de 2018,feb de 2018
,Gran joya barroca,"Una de las mejores muestras del barroco mexicano inspirado en la religiosidad de sus habitantes. Cada rincón, refleja una gran devoción, arte y dedicación. ","Roma, Italia",12 de febrero de 2018,feb de 2018
,Espectaculas,"Muy bonito lugar para visitar, en especial si te gustan este tipo de estructuras y lugares religiosos e históricos ","Juriquilla, México",10 de febrero de 2018,feb de 2018
,Majestuosa,Es una de las mejores catedrales de México.  Ver la historia que tiene ahí dentro y caminar por los alrededores. Altamente recomendable si estás en Puebla ,"Morelia, México",3 de febrero de 2018,feb de 2018
,Bella catedral,Es una iglesia hermosa por donde se vea. Tienen unas pantallas dentro de ella en la cual explican algunos detalles. Lastima que me toco visitar cuando esta en reparación despues del temblor de septiembre.,"Ciudad de México, México",2 de febrero de 2018,feb de 2018
,Simplemente Hermosa,"Vayan esta catedral es hermosa, para mi es una de las más hermosas de México, la historia que tiene, todo. ","León, México",28 de enero de 2018,ene de 2018
,Monumental,Su arquitectura externa e interna la hacen impresionante a la vista. El arte de la pinturas en lienzos y techo de su interior son muy impresionantes. Un lugar para contemplar y conocer gran parte de la historia de la ciudad.,"Bucaramanga, Colombia",28 de enero de 2018,ene de 2018
,Hermoso y cultural,"Visitar la catedral es de gran valia por el tema cultural y arquitectónico, de un exquisito barroco y de hermosa vista!","Puebla, México",22 de enero de 2018,oct de 2017
,Hermosa,Una de las más bellas catedrales de la republica .. debe ser visitada por formar parte del patrimonio cultural de México,"Xalapa, Veracruz-Llave, Mexico",22 de enero de 2018,mar de 2017
,Siempre será espléndida ,Este recinto es uno de los más bellos y bien cuidados y con alto contenido artístico que vale la pena visitar. Es un imperdible si vienes a Puebla. ,"Ciudad de México, México",21 de enero de 2018,ene de 2018
,Imponente,"Además de ser una templo antiguo, aún más que la catedral de CDMX, mas de 5 siglos a decir verdad, es también un museo, donde se ve la historia de la religión católica en la región, con detalles, ornamentaciones e imágenes invaluables. Un órgano que no he tenido la fortuna de escuchar, pero imagino cómo sería. Es una lástima que no se puedan tomar fotografías dentro, pero su razones válidas tendrán.","Colima, México",14 de enero de 2018,dic de 2017
,Hermosa catedral de Puebla de los ángeles! ,Una de las mejores  zonas del estado con toda su arquitectura provinciana y su gente divina! En contrarias de las mejores comidas y recorridos turísticos muy interesantes! ,"Municipio de Puebla, México",13 de enero de 2018,dic de 2017
,lugar con historia,"Un lugar muy bonito para visitar independientemente de la fe que profeses, muy limpio, existe recorrido guiado, de preferencia da el recorrido cuando no esten dando misa para que puedas apreciarla","Ciudad de México, México",12 de enero de 2018,oct de 2017
,Impresionante,"Preciosa edificación monumental, en perfecto estado de conservación. Vale la pena verla por dentro y por fuera por la noche cuando la iluminan muy bien.","Monterrey, México",10 de enero de 2018,oct de 2017
,Me encanto la catedral. Imponente,"Hice la visita sin guia por no que estaba justa de tiempo pero creo hubiera valido la pena contratarlo.La catedral es imponente, por dentro y por fuera. Ofrecen misas diarias y puedes hacer recorrido guiado mientas no haya misa.",MEXICO,5 de enero de 2018,dic de 2017
,Hermosa,"Un lugar lleno de historia a cada paso, es un excelente lugar para ver como ha pasado el tiempo en México, eso sí recuerda que es un templo católico por lo mismo, no entres durante los ritos y cuida tu vestimenta. ","Ciudad de México, México",4 de enero de 2018,dic de 2017
,Vacaciones,Muy grande la catedral. Nos tocó la exposición del Santísimo. El nacimiento hecho de talavera vale la pena verlo. ,"Oaxaca, México",3 de enero de 2018,ene de 2018
,Una Maravilla arquitectónica y religiosa,"La Catedral de Puebla es quizás la iglesia más bonita de la ciudad. Su inmensa estructura, el coro, los órganos, las puertas talladas en madera son obras de arte maravillosas.No puedes dejar de conocer esta maravilla si vas a Puebla.","Quito, Ecuador",3 de enero de 2018,nov de 2017
,Joya de la epoca colonial,"Puebla es la ciudad del barroco mexicano y de las iglesias, por lo tanto la Catedral debe ser la máxima representación de ambas cualidades de esta ciudad.Es impresionanter tan grande puede dar ese sentimiento un poco claustrofóbico!.Es una joya de la Colonia. Miles de rincones para explorar y lugares para sentarse a reflexionar.Hay misas regulares y el esfuerzo de mantener la actividad eclesiástica con el turismo, hacen que puedan convivir las dos de manera razonable.","Ciudad de México, México",3 de enero de 2018,ene de 2018
